employee_id,leave_type,start_date,end_date,reason,status,decided_by,decided_at,created_at
1196,SICK,2026-07-23,2026-07-23,,APPROVED,ryan.taylor@nexuserp.com,2026-07-16 00:00:00,2026-06-14 00:00:00
1198,ANNUAL,2026-05-15,2026-05-16,,APPROVED,karen.lee@nexuserp.com,2026-05-03 00:00:00,2026-04-23 00:00:00
1198,ANNUAL,2026-08-01,2026-08-02,,APPROVED,karen.lee@nexuserp.com,2026-07-27 00:00:00,2026-07-10 00:00:00
1200,ANNUAL,2025-06-13,2025-06-21,,APPROVED,eric.adams2@nexuserp.com,2025-05-27 00:00:00,2025-05-18 00:00:00
1201,OTHER,2026-02-24,2026-02-26,,APPROVED,hugo.jones@nexuserp.com,2026-02-08 00:00:00,2026-01-17 00:00:00
1202,OTHER,2026-08-13,2026-08-14,,REJECTED,michelle.king@nexuserp.com,2026-08-01 00:00:00,2026-07-05 00:00:00
1202,ANNUAL,2026-02-05,2026-02-13,,APPROVED,michelle.king@nexuserp.com,2026-01-25 00:00:00,2025-12-30 00:00:00
1202,ANNUAL,2025-12-09,2025-12-11,,REJECTED,michelle.king@nexuserp.com,2025-11-23 00:00:00,2025-11-12 00:00:00
1203,ANNUAL,2026-04-26,2026-05-04,,APPROVED,ivan.davis@nexuserp.com,2026-04-16 00:00:00,2026-03-25 00:00:00
1203,UNPAID,2026-07-23,2026-07-30,,APPROVED,ivan.davis@nexuserp.com,2026-07-06 00:00:00,2026-06-26 00:00:00
1203,ANNUAL,2026-02-28,2026-03-08,,APPROVED,ivan.davis@nexuserp.com,2026-02-25 00:00:00,2026-02-02 00:00:00
1206,ANNUAL,2026-08-30,2026-09-08,,APPROVED,ivan.davis@nexuserp.com,2026-08-16 00:00:00,2026-07-29 00:00:00
1206,SICK,2026-09-16,2026-09-18,,APPROVED,ivan.davis@nexuserp.com,2026-09-11 00:00:00,2026-08-14 00:00:00
1210,ANNUAL,2025-10-18,2025-10-23,,APPROVED,camille.trabelsi@nexuserp.com,2025-10-14 00:00:00,2025-09-23 00:00:00
1211,SICK,2026-08-10,2026-08-10,,APPROVED,amira.muller@nexuserp.com,2026-08-05 00:00:00,2026-07-19 00:00:00
1212,ANNUAL,2026-09-12,2026-09-16,,APPROVED,rayan.haddad@nexuserp.com,2026-08-26 00:00:00,2026-08-21 00:00:00
1215,ANNUAL,2025-10-05,2025-10-13,,APPROVED,hugo.jones@nexuserp.com,2025-09-29 00:00:00,2025-08-28 00:00:00
1216,ANNUAL,2025-09-28,2025-10-03,,APPROVED,ryan.khalil@nexuserp.com,2025-09-22 00:00:00,2025-09-07 00:00:00
1216,ANNUAL,2026-07-22,2026-07-29,,APPROVED,ryan.khalil@nexuserp.com,2026-07-10 00:00:00,2026-06-25 00:00:00
1217,ANNUAL,2026-06-08,2026-06-15,,APPROVED,hugo.jones@nexuserp.com,2026-05-29 00:00:00,2026-05-08 00:00:00
1218,ANNUAL,2026-01-17,2026-01-21,,APPROVED,karim.park@nexuserp.com,2026-01-10 00:00:00,2025-12-21 00:00:00
1219,OTHER,2025-05-19,2025-05-25,,APPROVED,ryan.khalil@nexuserp.com,2025-05-06 00:00:00,2025-04-18 00:00:00
1221,SICK,2026-07-05,2026-07-06,,APPROVED,mark.chen@nexuserp.com,2026-06-16 00:00:00,2026-06-10 00:00:00
1224,SICK,2026-03-16,2026-03-17,,APPROVED,hiroshi.scott2@nexuserp.com,2026-03-04 00:00:00,2026-02-08 00:00:00
1224,ANNUAL,2026-04-05,2026-04-14,,APPROVED,hiroshi.scott2@nexuserp.com,2026-04-01 00:00:00,2026-03-11 00:00:00
1224,SICK,2026-06-26,2026-06-27,,APPROVED,hiroshi.scott2@nexuserp.com,2026-06-18 00:00:00,2026-05-23 00:00:00
1225,ANNUAL,2026-05-28,2026-06-06,,APPROVED,jonathan.brown@nexuserp.com,2026-05-14 00:00:00,2026-04-19 00:00:00
1226,ANNUAL,2026-04-01,2026-04-10,,APPROVED,felix.murphy@nexuserp.com,2026-03-28 00:00:00,2026-02-26 00:00:00
1226,ANNUAL,2025-12-01,2025-12-04,,APPROVED,felix.murphy@nexuserp.com,2025-11-27 00:00:00,2025-11-02 00:00:00
1228,ANNUAL,2026-08-22,2026-08-26,,APPROVED,hiroshi.russo2@nexuserp.com,2026-08-17 00:00:00,2026-07-15 00:00:00
1231,ANNUAL,2026-01-07,2026-01-10,,APPROVED,kevin.hernandez@nexuserp.com,2026-01-02 00:00:00,2025-12-18 00:00:00
1231,ANNUAL,2026-04-02,2026-04-05,,APPROVED,kevin.hernandez@nexuserp.com,2026-03-23 00:00:00,2026-02-26 00:00:00
1233,SICK,2026-09-22,2026-09-22,,APPROVED,hana.lopez@nexuserp.com,2026-09-11 00:00:00,2026-08-15 00:00:00
1234,ANNUAL,2026-08-24,2026-09-01,,APPROVED,luca.wang@nexuserp.com,2026-08-20 00:00:00,2026-07-27 00:00:00
1234,SICK,2026-05-14,2026-05-16,,REJECTED,luca.wang@nexuserp.com,2026-05-07 00:00:00,2026-04-09 00:00:00
1235,ANNUAL,2025-11-05,2025-11-11,,APPROVED,camille.trabelsi@nexuserp.com,2025-10-31 00:00:00,2025-10-16 00:00:00
1237,ANNUAL,2026-09-01,2026-09-02,,APPROVED,mark.patel@nexuserp.com,2026-08-16 00:00:00,2026-08-03 00:00:00
1238,ANNUAL,2026-09-01,2026-09-06,,APPROVED,elena.scott@nexuserp.com,2026-08-21 00:00:00,2026-07-29 00:00:00
1238,ANNUAL,2026-06-24,2026-06-27,,APPROVED,elena.scott@nexuserp.com,2026-06-17 00:00:00,2026-05-17 00:00:00
1238,ANNUAL,2026-11-20,2026-11-23,Personal matters,PENDING,,,2026-09-26 00:00:00
1239,ANNUAL,2026-02-15,2026-02-21,,APPROVED,sandra.dubois@nexuserp.com,2026-02-02 00:00:00,2026-01-13 00:00:00
1239,ANNUAL,2026-05-07,2026-05-15,,REJECTED,sandra.dubois@nexuserp.com,2026-04-26 00:00:00,2026-04-10 00:00:00
1239,ANNUAL,2026-09-09,2026-09-11,,APPROVED,sandra.dubois@nexuserp.com,2026-08-22 00:00:00,2026-08-02 00:00:00
1240,ANNUAL,2025-10-06,2025-10-15,,APPROVED,andrew.robinson2@nexuserp.com,2025-09-24 00:00:00,2025-09-04 00:00:00
1240,ANNUAL,2026-05-30,2026-06-02,,APPROVED,andrew.robinson2@nexuserp.com,2026-05-23 00:00:00,2026-04-23 00:00:00
1240,OTHER,2026-08-15,2026-08-23,,APPROVED,andrew.robinson2@nexuserp.com,2026-08-11 00:00:00,2026-07-20 00:00:00
1241,ANNUAL,2026-06-12,2026-06-16,,APPROVED,arjun.wang@nexuserp.com,2026-06-08 00:00:00,2026-05-08 00:00:00
1241,ANNUAL,2026-01-13,2026-01-15,,APPROVED,arjun.wang@nexuserp.com,2025-12-26 00:00:00,2025-12-23 00:00:00
1242,ANNUAL,2025-10-20,2025-10-26,,APPROVED,hugo.jones@nexuserp.com,2025-10-09 00:00:00,2025-09-21 00:00:00
1242,ANNUAL,2026-04-07,2026-04-10,,APPROVED,hugo.jones@nexuserp.com,2026-04-04 00:00:00,2026-03-12 00:00:00
1242,SICK,2026-06-15,2026-06-16,,APPROVED,hugo.jones@nexuserp.com,2026-06-11 00:00:00,2026-05-19 00:00:00
1243,SICK,2025-12-21,2025-12-22,,APPROVED,adam.roberts@nexuserp.com,2025-12-18 00:00:00,2025-11-24 00:00:00
1243,ANNUAL,2026-03-20,2026-03-28,,APPROVED,adam.roberts@nexuserp.com,2026-03-07 00:00:00,2026-02-19 00:00:00
1244,ANNUAL,2026-03-02,2026-03-09,,APPROVED,sara.dubois@nexuserp.com,2026-02-21 00:00:00,2026-02-01 00:00:00
1245,ANNUAL,2026-05-26,2026-05-29,,APPROVED,hiroshi.russo2@nexuserp.com,2026-05-14 00:00:00,2026-05-01 00:00:00
1246,ANNUAL,2025-12-07,2025-12-11,,APPROVED,michelle.king@nexuserp.com,2025-11-22 00:00:00,2025-11-02 00:00:00
1246,OTHER,2025-11-05,2025-11-08,,APPROVED,michelle.king@nexuserp.com,2025-10-23 00:00:00,2025-09-27 00:00:00
1248,ANNUAL,2025-11-12,2025-11-21,,APPROVED,karen.oliveira2@nexuserp.com,2025-11-03 00:00:00,2025-10-21 00:00:00
1248,ANNUAL,2026-06-08,2026-06-16,,APPROVED,karen.oliveira2@nexuserp.com,2026-05-29 00:00:00,2026-05-07 00:00:00
1249,ANNUAL,2026-04-12,2026-04-13,,APPROVED,steven.laurent@nexuserp.com,2026-03-26 00:00:00,2026-03-09 00:00:00
1250,UNPAID,2025-12-16,2025-12-22,,APPROVED,hugo.jones@nexuserp.com,2025-12-09 00:00:00,2025-11-10 00:00:00
1250,ANNUAL,2026-05-14,2026-05-20,,APPROVED,hugo.jones@nexuserp.com,2026-05-11 00:00:00,2026-04-07 00:00:00
1251,ANNUAL,2026-07-12,2026-07-13,,APPROVED,mei.chen@nexuserp.com,2026-06-25 00:00:00,2026-06-12 00:00:00
1251,SICK,2026-02-07,2026-02-08,,APPROVED,mei.chen@nexuserp.com,2026-01-29 00:00:00,2026-01-11 00:00:00
1254,ANNUAL,2026-08-18,2026-08-21,,APPROVED,steven.robinson@nexuserp.com,2026-08-01 00:00:00,2026-07-17 00:00:00
1254,SICK,2025-12-07,2025-12-09,,APPROVED,steven.robinson@nexuserp.com,2025-11-27 00:00:00,2025-11-15 00:00:00
1254,ANNUAL,2026-10-19,2026-10-22,Moving house,PENDING,,,2026-09-25 00:00:00
1255,ANNUAL,2026-08-15,2026-08-19,,APPROVED,hugo.jones@nexuserp.com,2026-07-30 00:00:00,2026-07-18 00:00:00
1255,ANNUAL,2026-08-06,2026-08-11,,REJECTED,hugo.jones@nexuserp.com,2026-07-26 00:00:00,2026-07-05 00:00:00
1256,ANNUAL,2026-03-20,2026-03-25,,APPROVED,hugo.jones@nexuserp.com,2026-03-02 00:00:00,2026-02-20 00:00:00
1256,ANNUAL,2025-10-16,2025-10-21,,APPROVED,hugo.jones@nexuserp.com,2025-10-05 00:00:00,2025-09-17 00:00:00
1256,ANNUAL,2025-11-24,2025-11-30,,APPROVED,hugo.jones@nexuserp.com,2025-11-18 00:00:00,2025-10-23 00:00:00
1257,ANNUAL,2026-02-02,2026-02-03,,APPROVED,aiko.silva@nexuserp.com,2026-01-20 00:00:00,2025-12-27 00:00:00
1258,ANNUAL,2025-12-14,2025-12-23,,APPROVED,sharon.muller@nexuserp.com,2025-11-29 00:00:00,2025-11-22 00:00:00
1258,ANNUAL,2025-10-22,2025-10-25,,APPROVED,sharon.muller@nexuserp.com,2025-10-06 00:00:00,2025-09-18 00:00:00
1258,ANNUAL,2025-11-30,2025-12-07,,APPROVED,sharon.muller@nexuserp.com,2025-11-15 00:00:00,2025-11-01 00:00:00
1259,ANNUAL,2026-08-22,2026-08-24,,APPROVED,elena.scott@nexuserp.com,2026-08-13 00:00:00,2026-08-01 00:00:00
1260,ANNUAL,2026-06-24,2026-06-26,,APPROVED,oscar.wang@nexuserp.com,2026-06-17 00:00:00,2026-06-01 00:00:00
1263,ANNUAL,2025-12-12,2025-12-16,,APPROVED,hugo.jones@nexuserp.com,2025-11-24 00:00:00,2025-11-14 00:00:00
1263,ANNUAL,2026-06-15,2026-06-18,,APPROVED,hugo.jones@nexuserp.com,2026-06-09 00:00:00,2026-05-08 00:00:00
1264,ANNUAL,2026-03-03,2026-03-09,,APPROVED,hugo.jones@nexuserp.com,2026-02-16 00:00:00,2026-01-23 00:00:00
1264,ANNUAL,2025-10-18,2025-10-26,,APPROVED,hugo.jones@nexuserp.com,2025-10-15 00:00:00,2025-09-28 00:00:00
1265,ANNUAL,2026-04-04,2026-04-05,,APPROVED,steven.laurent@nexuserp.com,2026-03-27 00:00:00,2026-02-26 00:00:00
1265,ANNUAL,2025-09-30,2025-10-02,,APPROVED,steven.laurent@nexuserp.com,2025-09-26 00:00:00,2025-08-23 00:00:00
1267,SICK,2025-12-25,2025-12-27,,APPROVED,tariq.lopez@nexuserp.com,2025-12-09 00:00:00,2025-11-23 00:00:00
1269,ANNUAL,2025-10-04,2025-10-05,,APPROVED,richard.carter@nexuserp.com,2025-09-18 00:00:00,2025-09-03 00:00:00
1270,ANNUAL,2025-10-04,2025-10-10,,APPROVED,elizabeth.williams3@nexuserp.com,2025-09-23 00:00:00,2025-09-09 00:00:00
1270,ANNUAL,2026-01-14,2026-01-22,,APPROVED,elizabeth.williams3@nexuserp.com,2025-12-27 00:00:00,2025-12-18 00:00:00
1273,ANNUAL,2025-07-14,2025-07-19,,APPROVED,rayan.haddad@nexuserp.com,2025-07-08 00:00:00,2025-06-11 00:00:00
1275,ANNUAL,2025-12-01,2025-12-08,,APPROVED,joshua.roberts@nexuserp.com,2025-11-23 00:00:00,2025-11-10 00:00:00
1275,ANNUAL,2025-12-25,2025-12-26,,APPROVED,joshua.roberts@nexuserp.com,2025-12-19 00:00:00,2025-12-04 00:00:00
1275,ANNUAL,2026-11-21,2026-11-26,Family holiday,PENDING,,,2026-09-24 00:00:00
1277,ANNUAL,2025-11-23,2025-11-25,,APPROVED,tariq.lopez@nexuserp.com,2025-11-10 00:00:00,2025-10-20 00:00:00
1278,ANNUAL,2026-09-17,2026-09-21,,APPROVED,oscar.wang@nexuserp.com,2026-08-30 00:00:00,2026-08-22 00:00:00
1279,ANNUAL,2025-05-06,2025-05-11,,APPROVED,paul.taylor@nexuserp.com,2025-04-17 00:00:00,2025-04-09 00:00:00
1280,ANNUAL,2026-09-11,2026-09-15,,APPROVED,tariq.lopez@nexuserp.com,2026-09-07 00:00:00,2026-08-16 00:00:00
1280,ANNUAL,2026-09-17,2026-09-19,,APPROVED,tariq.lopez@nexuserp.com,2026-09-08 00:00:00,2026-08-26 00:00:00
1281,ANNUAL,2026-06-05,2026-06-07,,APPROVED,sharon.nielsen2@nexuserp.com,2026-05-27 00:00:00,2026-05-04 00:00:00
1281,ANNUAL,2026-04-08,2026-04-15,,APPROVED,sharon.nielsen2@nexuserp.com,2026-03-22 00:00:00,2026-03-10 00:00:00
1281,ANNUAL,2025-10-04,2025-10-10,,APPROVED,sharon.nielsen2@nexuserp.com,2025-09-27 00:00:00,2025-09-02 00:00:00
1282,ANNUAL,2025-12-11,2025-12-17,,APPROVED,tariq.lopez@nexuserp.com,2025-12-08 00:00:00,2025-11-02 00:00:00
1282,ANNUAL,2026-09-21,2026-09-24,,APPROVED,tariq.lopez@nexuserp.com,2026-09-15 00:00:00,2026-08-20 00:00:00
1283,UNPAID,2026-03-15,2026-03-23,,APPROVED,chloe.carter@nexuserp.com,2026-02-28 00:00:00,2026-02-05 00:00:00
1285,OTHER,2025-10-01,2025-10-07,,APPROVED,hiroshi.scott2@nexuserp.com,2025-09-25 00:00:00,2025-09-04 00:00:00
1286,ANNUAL,2026-01-16,2026-01-23,,APPROVED,rayan.flores@nexuserp.com,2026-01-12 00:00:00,2025-12-12 00:00:00
1286,OTHER,2026-02-18,2026-02-19,,REJECTED,rayan.flores@nexuserp.com,2026-02-13 00:00:00,2026-01-19 00:00:00
1289,ANNUAL,2026-05-20,2026-05-28,,APPROVED,camille.lewis@nexuserp.com,2026-05-04 00:00:00,2026-04-19 00:00:00
1289,UNPAID,2026-07-27,2026-07-30,,APPROVED,camille.lewis@nexuserp.com,2026-07-14 00:00:00,2026-07-02 00:00:00
1289,ANNUAL,2026-02-14,2026-02-17,,APPROVED,camille.lewis@nexuserp.com,2026-01-28 00:00:00,2026-01-13 00:00:00
1291,ANNUAL,2026-01-24,2026-01-27,,APPROVED,timothy.moreau@nexuserp.com,2026-01-19 00:00:00,2026-01-01 00:00:00
1292,ANNUAL,2026-09-06,2026-09-07,,APPROVED,arjun.wang@nexuserp.com,2026-09-01 00:00:00,2026-08-13 00:00:00
1292,UNPAID,2026-08-07,2026-08-12,,APPROVED,arjun.wang@nexuserp.com,2026-08-03 00:00:00,2026-07-15 00:00:00
1293,ANNUAL,2025-12-05,2025-12-06,,APPROVED,camille.wang@nexuserp.com,2025-11-24 00:00:00,2025-11-01 00:00:00
1293,ANNUAL,2025-10-15,2025-10-21,,APPROVED,camille.wang@nexuserp.com,2025-10-05 00:00:00,2025-09-13 00:00:00
1294,ANNUAL,2025-10-23,2025-10-28,,APPROVED,chloe.carter@nexuserp.com,2025-10-09 00:00:00,2025-10-02 00:00:00
1294,ANNUAL,2026-08-13,2026-08-18,,APPROVED,chloe.carter@nexuserp.com,2026-07-27 00:00:00,2026-07-22 00:00:00
1295,ANNUAL,2026-01-06,2026-01-14,,APPROVED,sarah.thomas@nexuserp.com,2025-12-18 00:00:00,2025-12-04 00:00:00
1296,SICK,2026-01-11,2026-01-13,,APPROVED,rayan.flores@nexuserp.com,2026-01-03 00:00:00,2025-12-11 00:00:00
1296,ANNUAL,2025-10-23,2025-11-01,,APPROVED,rayan.flores@nexuserp.com,2025-10-04 00:00:00,2025-09-26 00:00:00
1297,ANNUAL,2026-03-22,2026-03-29,,APPROVED,nour.adams@nexuserp.com,2026-03-03 00:00:00,2026-02-27 00:00:00
1297,ANNUAL,2025-10-17,2025-10-20,,REJECTED,nour.adams@nexuserp.com,2025-10-11 00:00:00,2025-09-08 00:00:00
1297,SICK,2026-09-19,2026-09-20,,APPROVED,nour.adams@nexuserp.com,2026-09-16 00:00:00,2026-08-12 00:00:00
1298,SICK,2026-03-31,2026-03-31,,APPROVED,cynthia.lewis2@nexuserp.com,2026-03-20 00:00:00,2026-03-05 00:00:00
1298,ANNUAL,2025-10-06,2025-10-12,,APPROVED,cynthia.lewis2@nexuserp.com,2025-09-29 00:00:00,2025-08-31 00:00:00
1299,ANNUAL,2025-09-11,2025-09-13,,APPROVED,ryan.khalil@nexuserp.com,2025-08-24 00:00:00,2025-08-09 00:00:00
1299,ANNUAL,2026-03-19,2026-03-23,,APPROVED,ryan.khalil@nexuserp.com,2026-03-05 00:00:00,2026-02-08 00:00:00
1301,SICK,2025-12-10,2025-12-12,,APPROVED,elizabeth.williams3@nexuserp.com,2025-11-25 00:00:00,2025-11-19 00:00:00
1301,ANNUAL,2026-02-18,2026-02-23,,APPROVED,elizabeth.williams3@nexuserp.com,2026-02-12 00:00:00,2026-01-28 00:00:00
1304,ANNUAL,2025-12-24,2025-12-30,,APPROVED,amira.muller@nexuserp.com,2025-12-20 00:00:00,2025-11-18 00:00:00
1306,UNPAID,2026-07-30,2026-08-03,,APPROVED,hugo.jones@nexuserp.com,2026-07-16 00:00:00,2026-07-08 00:00:00
1306,ANNUAL,2026-07-31,2026-08-05,,APPROVED,hugo.jones@nexuserp.com,2026-07-14 00:00:00,2026-06-27 00:00:00
1306,ANNUAL,2026-08-09,2026-08-18,,APPROVED,hugo.jones@nexuserp.com,2026-07-26 00:00:00,2026-07-07 00:00:00
1307,ANNUAL,2026-02-11,2026-02-15,,APPROVED,hugo.jones@nexuserp.com,2026-01-25 00:00:00,2026-01-11 00:00:00
1307,ANNUAL,2026-08-09,2026-08-11,,APPROVED,hugo.jones@nexuserp.com,2026-08-01 00:00:00,2026-07-13 00:00:00
1308,ANNUAL,2026-01-21,2026-01-27,,APPROVED,jonathan.brown@nexuserp.com,2026-01-02 00:00:00,2025-12-25 00:00:00
1308,ANNUAL,2026-09-07,2026-09-11,,APPROVED,jonathan.brown@nexuserp.com,2026-08-20 00:00:00,2026-08-16 00:00:00
1309,ANNUAL,2025-10-16,2025-10-24,,APPROVED,ryan.khalil@nexuserp.com,2025-09-28 00:00:00,2025-09-24 00:00:00
1310,ANNUAL,2025-10-09,2025-10-10,,APPROVED,michelle.king@nexuserp.com,2025-09-28 00:00:00,2025-09-10 00:00:00
1310,OTHER,2025-09-21,2025-09-29,,APPROVED,michelle.king@nexuserp.com,2025-09-14 00:00:00,2025-08-18 00:00:00
1311,ANNUAL,2026-05-30,2026-06-05,,APPROVED,nour.adams@nexuserp.com,2026-05-16 00:00:00,2026-04-30 00:00:00
1311,ANNUAL,2026-07-30,2026-08-05,,APPROVED,nour.adams@nexuserp.com,2026-07-17 00:00:00,2026-06-28 00:00:00
1311,ANNUAL,2025-09-30,2025-10-08,,APPROVED,nour.adams@nexuserp.com,2025-09-19 00:00:00,2025-08-23 00:00:00
1312,ANNUAL,2026-07-09,2026-07-12,,REJECTED,oscar.wang@nexuserp.com,2026-06-22 00:00:00,2026-06-08 00:00:00
1314,ANNUAL,2026-02-21,2026-02-27,,APPROVED,kevin.hernandez@nexuserp.com,2026-02-08 00:00:00,2026-01-14 00:00:00
1314,UNPAID,2026-08-31,2026-09-05,,APPROVED,kevin.hernandez@nexuserp.com,2026-08-19 00:00:00,2026-07-25 00:00:00
1315,ANNUAL,2026-09-07,2026-09-14,,REJECTED,karen.lee@nexuserp.com,2026-08-26 00:00:00,2026-08-07 00:00:00
1315,ANNUAL,2025-09-29,2025-10-06,,APPROVED,karen.lee@nexuserp.com,2025-09-26 00:00:00,2025-09-02 00:00:00
1317,ANNUAL,2026-05-22,2026-05-31,,APPROVED,hugo.jones@nexuserp.com,2026-05-11 00:00:00,2026-04-15 00:00:00
1317,ANNUAL,2026-05-31,2026-06-04,,APPROVED,hugo.jones@nexuserp.com,2026-05-13 00:00:00,2026-05-07 00:00:00
1317,ANNUAL,2026-07-12,2026-07-14,,REJECTED,hugo.jones@nexuserp.com,2026-07-09 00:00:00,2026-06-06 00:00:00
1318,ANNUAL,2025-12-11,2025-12-16,,APPROVED,rayan.haddad@nexuserp.com,2025-11-27 00:00:00,2025-11-12 00:00:00
1318,OTHER,2025-05-21,2025-05-29,,APPROVED,rayan.haddad@nexuserp.com,2025-05-09 00:00:00,2025-04-29 00:00:00
1318,ANNUAL,2026-01-02,2026-01-03,,APPROVED,rayan.haddad@nexuserp.com,2025-12-18 00:00:00,2025-12-01 00:00:00
1319,SICK,2025-05-23,2025-05-23,,APPROVED,rayan.haddad@nexuserp.com,2025-05-15 00:00:00,2025-04-29 00:00:00
1319,ANNUAL,2026-02-14,2026-02-17,,APPROVED,rayan.haddad@nexuserp.com,2026-02-02 00:00:00,2026-01-25 00:00:00
1319,ANNUAL,2026-01-20,2026-01-25,,APPROVED,rayan.haddad@nexuserp.com,2026-01-06 00:00:00,2025-12-27 00:00:00
1321,ANNUAL,2025-10-05,2025-10-13,,APPROVED,hugo.jones@nexuserp.com,2025-09-21 00:00:00,2025-09-13 00:00:00
1321,ANNUAL,2025-12-07,2025-12-11,,APPROVED,hugo.jones@nexuserp.com,2025-12-01 00:00:00,2025-11-12 00:00:00
1321,ANNUAL,2026-06-07,2026-06-15,,APPROVED,hugo.jones@nexuserp.com,2026-05-22 00:00:00,2026-04-29 00:00:00
1322,ANNUAL,2026-04-05,2026-04-10,,APPROVED,richard.nguyen@nexuserp.com,2026-03-20 00:00:00,2026-03-02 00:00:00
1322,ANNUAL,2026-07-05,2026-07-14,,APPROVED,richard.nguyen@nexuserp.com,2026-06-23 00:00:00,2026-05-27 00:00:00
1322,ANNUAL,2026-02-23,2026-02-27,,APPROVED,richard.nguyen@nexuserp.com,2026-02-05 00:00:00,2026-01-24 00:00:00
1329,ANNUAL,2026-06-26,2026-07-03,,APPROVED,mark.lee@nexuserp.com,2026-06-12 00:00:00,2026-05-26 00:00:00
1329,ANNUAL,2025-12-01,2025-12-10,,REJECTED,mark.lee@nexuserp.com,2025-11-23 00:00:00,2025-11-05 00:00:00
1329,ANNUAL,2026-05-08,2026-05-15,,APPROVED,mark.lee@nexuserp.com,2026-04-21 00:00:00,2026-04-10 00:00:00
1333,ANNUAL,2025-08-06,2025-08-09,,APPROVED,sharon.muller@nexuserp.com,2025-07-25 00:00:00,2025-07-02 00:00:00
1333,ANNUAL,2024-11-22,2024-11-30,,APPROVED,sharon.muller@nexuserp.com,2024-11-18 00:00:00,2024-10-29 00:00:00
1333,ANNUAL,2025-02-27,2025-03-06,,APPROVED,sharon.muller@nexuserp.com,2025-02-08 00:00:00,2025-01-25 00:00:00
1334,SICK,2026-04-24,2026-04-25,,APPROVED,hugo.jones@nexuserp.com,2026-04-18 00:00:00,2026-03-24 00:00:00
1334,ANNUAL,2025-12-04,2025-12-13,,APPROVED,hugo.jones@nexuserp.com,2025-11-25 00:00:00,2025-11-07 00:00:00
1336,ANNUAL,2026-05-27,2026-06-05,,APPROVED,hugo.jones@nexuserp.com,2026-05-19 00:00:00,2026-04-18 00:00:00
1336,ANNUAL,2026-04-29,2026-05-04,,APPROVED,hugo.jones@nexuserp.com,2026-04-21 00:00:00,2026-04-07 00:00:00
1338,ANNUAL,2025-12-13,2025-12-14,,APPROVED,hugo.jones@nexuserp.com,2025-12-10 00:00:00,2025-11-18 00:00:00
1338,ANNUAL,2026-02-23,2026-03-04,,APPROVED,hugo.jones@nexuserp.com,2026-02-13 00:00:00,2026-01-19 00:00:00
1340,SICK,2026-07-28,2026-07-29,,APPROVED,elena.scott@nexuserp.com,2026-07-10 00:00:00,2026-06-23 00:00:00
1344,ANNUAL,2026-08-10,2026-08-16,,APPROVED,oscar.wang@nexuserp.com,2026-07-24 00:00:00,2026-07-15 00:00:00
1344,ANNUAL,2026-08-13,2026-08-21,,APPROVED,oscar.wang@nexuserp.com,2026-08-08 00:00:00,2026-07-07 00:00:00
1346,SICK,2026-03-11,2026-03-13,,APPROVED,eric.adams2@nexuserp.com,2026-02-23 00:00:00,2026-02-15 00:00:00
1349,ANNUAL,2026-03-10,2026-03-17,,APPROVED,hana.lopez@nexuserp.com,2026-02-24 00:00:00,2026-02-14 00:00:00
1349,ANNUAL,2025-11-10,2025-11-17,,REJECTED,hana.lopez@nexuserp.com,2025-10-27 00:00:00,2025-10-17 00:00:00
1349,ANNUAL,2025-12-19,2025-12-25,,APPROVED,hana.lopez@nexuserp.com,2025-12-09 00:00:00,2025-11-26 00:00:00
1350,SICK,2026-09-07,2026-09-07,,APPROVED,michelle.king@nexuserp.com,2026-08-29 00:00:00,2026-08-03 00:00:00
1350,ANNUAL,2025-12-28,2026-01-04,,APPROVED,michelle.king@nexuserp.com,2025-12-25 00:00:00,2025-12-04 00:00:00
1350,ANNUAL,2025-12-14,2025-12-21,,APPROVED,michelle.king@nexuserp.com,2025-11-30 00:00:00,2025-11-06 00:00:00
1356,ANNUAL,2025-10-29,2025-11-04,,APPROVED,adam.roberts@nexuserp.com,2025-10-15 00:00:00,2025-09-30 00:00:00
1358,ANNUAL,2026-06-18,2026-06-25,,APPROVED,arjun.khalil@nexuserp.com,2026-06-14 00:00:00,2026-05-24 00:00:00
1360,SICK,2025-06-04,2025-06-04,,APPROVED,cynthia.lewis2@nexuserp.com,2025-05-30 00:00:00,2025-05-04 00:00:00
1360,ANNUAL,2025-07-07,2025-07-14,,APPROVED,cynthia.lewis2@nexuserp.com,2025-06-23 00:00:00,2025-06-09 00:00:00
1360,OTHER,2025-04-28,2025-05-02,,APPROVED,cynthia.lewis2@nexuserp.com,2025-04-23 00:00:00,2025-03-21 00:00:00
1361,ANNUAL,2026-05-07,2026-05-13,,APPROVED,lucas.laurent@nexuserp.com,2026-05-02 00:00:00,2026-03-29 00:00:00
1362,ANNUAL,2026-08-23,2026-08-27,,APPROVED,rayan.haddad@nexuserp.com,2026-08-20 00:00:00,2026-07-22 00:00:00
1362,ANNUAL,2025-12-24,2025-12-26,,APPROVED,rayan.haddad@nexuserp.com,2025-12-19 00:00:00,2025-11-25 00:00:00
1362,OTHER,2025-12-29,2026-01-06,,APPROVED,rayan.haddad@nexuserp.com,2025-12-20 00:00:00,2025-11-30 00:00:00
1363,SICK,2026-06-12,2026-06-12,,APPROVED,cynthia.lewis2@nexuserp.com,2026-05-26 00:00:00,2026-05-15 00:00:00
1363,ANNUAL,2026-03-23,2026-03-27,,APPROVED,cynthia.lewis2@nexuserp.com,2026-03-10 00:00:00,2026-02-13 00:00:00
