employee_id,course_id,training_date,completion_status,location,cost,duration_days
1296,6,2026-01-31,Completed,Training Center,297.06,1
1296,6,2026-05-30,Completed,Training Center,364.79,1
1297,1,2026-02-20,Completed,Head Office,473.95,5
1297,6,2026-05-16,Completed,Online,419.68,1
1297,1,2026-02-12,Completed,Training Center,628.96,4
1297,6,2026-04-08,Completed,Online,254.6,1
1297,4,2025-12-07,Completed,Online,113.45,3
1297,1,2026-08-06,Completed,Training Center,448.05,2
1298,2,2026-04-20,Completed,Head Office,878.01,2
1298,6,2025-12-26,Completed,Training Center,434.37,1
1298,3,2026-03-01,Completed,Training Center,661.64,3
1299,6,2025-05-10,Completed,Online,262.3,1
1299,1,2026-02-26,Completed,Online,338.62,2
1301,2,2026-01-26,Completed,Online,863.78,2
1301,6,2026-02-01,Incomplete,Training Center,399.11,2
1303,1,2026-07-20,Completed,Head Office,824.78,5
1303,6,2026-02-05,Incomplete,Online,158.95,2
1303,6,2026-01-23,Completed,Head Office,451.5,2
1304,2,2026-07-24,Completed,Head Office,908.82,3
1304,2,2025-10-01,Completed,Training Center,608.1,2
1304,2,2026-07-04,Completed,Head Office,582.25,2
1304,2,2025-12-19,Completed,Online,581.24,3
1306,3,2026-09-14,Completed,Head Office,976.79,3
1306,3,2026-08-18,Completed,Online,652.28,3
1306,2,2026-09-15,Completed,Head Office,628.16,4
1306,4,2026-08-24,Completed,Training Center,527.53,1
1307,2,2026-08-20,Completed,Head Office,824.53,4
1307,3,2026-05-29,Completed,Online,793.9,3
1307,3,2026-08-15,Completed,Head Office,923.03,2
1307,3,2026-06-22,Completed,Head Office,695.83,5
1308,1,2026-07-15,Completed,Training Center,658.08,2
1308,6,2025-11-26,Completed,Head Office,268.51,1
1308,2,2026-05-24,Completed,Training Center,710.31,4
1309,6,2025-02-17,Completed,Head Office,430.8,1
1309,4,2025-11-16,Completed,Training Center,588.06,1
1309,1,2025-11-11,Completed,Training Center,752.05,5
1310,6,2026-05-27,Completed,Head Office,157.2,1
1310,2,2026-07-02,Completed,Training Center,742.37,3
1311,6,2026-05-12,Completed,Head Office,181.61,2
1311,1,2026-04-13,Completed,Online,832.23,4
1311,4,2026-01-20,Completed,Online,191.73,3
1311,1,2026-03-09,Completed,Training Center,448.92,4
1311,6,2026-07-13,Incomplete,Head Office,362.59,2
1311,4,2025-10-09,Completed,Training Center,295.2,2
1314,4,2026-06-24,Completed,Training Center,330.32,2
1314,4,2026-08-15,Completed,Online,203.42,3
1314,3,2026-02-07,Incomplete,Online,765.17,2
1315,1,2026-06-16,Completed,Head Office,592.91,3
1315,6,2026-01-03,Completed,Training Center,321.92,2
1315,6,2026-03-26,Completed,Head Office,211.31,1
1315,6,2026-02-26,Completed,Online,325.26,2
1315,6,2025-12-19,Completed,Online,237.42,1
1315,1,2026-06-28,Completed,Online,332.39,5
1317,3,2026-03-17,Completed,Online,975.4,3
1317,3,2026-09-11,Incomplete,Online,990.45,2
1318,2,2026-02-01,Completed,Training Center,878.98,2
1318,5,2025-06-24,Completed,Training Center,159.11,1
1319,5,2025-04-25,Completed,Head Office,353.68,2
1319,5,2025-05-28,Completed,Online,433.92,1
1321,3,2026-06-24,Completed,Head Office,923.03,5
1321,4,2025-10-16,Completed,Online,381.2,1
1322,6,2026-01-12,Completed,Online,427.04,2
1322,2,2026-05-03,Completed,Online,891.66,2
1322,6,2026-08-30,Completed,Training Center,264.76,2
1322,6,2026-01-23,Completed,Head Office,478.22,2
1322,6,2026-03-08,Completed,Training Center,184.35,2
1322,3,2026-02-08,Completed,Training Center,833.99,2
1324,4,2026-02-16,Completed,Head Office,475.05,2
1324,5,2026-06-27,Completed,Training Center,237.21,3
1324,5,2026-08-17,Completed,Online,100.35,2
1324,5,2026-03-27,Completed,Head Office,350.56,3
1324,5,2026-01-24,Completed,Training Center,472.56,3
1329,4,2025-11-13,Completed,Head Office,230.07,3
1329,5,2026-08-22,Incomplete,Training Center,437.7,1
1329,4,2026-05-11,Completed,Online,500.46,2
1329,5,2026-02-02,Incomplete,Head Office,581.51,1
1331,5,2025-10-01,Completed,Head Office,477.08,1
1331,5,2025-10-30,Completed,Head Office,180.21,1
1333,6,2024-10-22,Completed,Training Center,209.39,1
1333,1,2024-12-09,Completed,Head Office,482.61,3
1333,1,2024-11-28,Completed,Online,318.91,2
1333,1,2025-09-18,Completed,Training Center,346.89,2
1334,2,2026-05-31,Incomplete,Training Center,876.56,2
1334,4,2026-03-30,Completed,Head Office,161.88,3
1334,2,2026-09-06,Completed,Head Office,961.85,2
1336,3,2026-09-05,Completed,Head Office,861.9,5
1336,2,2025-10-29,Completed,Training Center,513.04,4
1336,3,2026-07-16,Completed,Training Center,990.08,3
1336,3,2025-11-09,Completed,Head Office,611.15,2
1336,2,2026-04-04,Completed,Online,782.96,2
1338,2,2026-01-09,Completed,Online,841.88,3
1338,3,2026-07-09,Completed,Online,530.26,5
1338,3,2026-03-11,Completed,Training Center,663.46,4
1338,3,2026-09-16,Completed,Head Office,637.69,5
1346,6,2025-11-01,Completed,Online,388.97,2
1346,1,2026-01-07,Completed,Online,310.76,2
1346,1,2026-05-10,Incomplete,Online,446.43,4
1346,2,2026-07-03,Completed,Online,710.35,3
1349,5,2026-09-11,Completed,Training Center,240.05,2
1349,5,2026-06-14,Incomplete,Online,467.86,1
1350,1,2025-10-31,Completed,Online,768.56,3
1350,1,2026-08-18,Completed,Head Office,768.42,2
1350,6,2026-08-14,Incomplete,Head Office,348.47,2
1352,3,2026-04-06,Completed,Training Center,526.94,5
1352,3,2026-09-04,Completed,Training Center,976.65,3
1355,5,2025-12-18,Completed,Online,237.03,1
1355,2,2026-01-04,Completed,Online,748.11,2
1355,5,2026-01-31,Completed,Training Center,161.93,2
1356,5,2026-03-16,Completed,Head Office,207.55,2
1356,2,2025-10-28,Completed,Head Office,976.63,4
1356,5,2026-01-01,Completed,Training Center,443.51,1
1356,4,2026-07-02,Completed,Head Office,185.12,1
1356,5,2026-02-03,Incomplete,Head Office,498.1,3
1356,4,2026-03-23,Completed,Training Center,314.72,3
1358,1,2026-07-25,Completed,Head Office,440.04,4
1358,1,2025-12-16,Completed,Training Center,575.53,2
1358,6,2026-08-13,Completed,Training Center,426.93,2
1358,6,2026-09-20,Completed,Head Office,226.61,1
1358,1,2026-02-12,Completed,Online,730.92,5
1358,1,2026-09-14,Completed,Head Office,486.26,3
1361,1,2026-08-22,Completed,Head Office,946.54,3
1361,1,2026-01-23,Completed,Training Center,920.63,3
1361,1,2025-11-06,Incomplete,Head Office,542.25,5
1362,5,2026-08-11,Completed,Online,380.52,3
1362,5,2026-07-06,Completed,Training Center,540.49,1
1363,6,2025-11-16,Completed,Training Center,228.07,2
1363,3,2026-02-19,Incomplete,Training Center,766.24,4
1364,5,2026-09-04,Completed,Head Office,250.55,1
1364,5,2025-10-31,Completed,Head Office,150.31,1
1364,4,2026-01-17,Completed,Training Center,276.01,1
1364,4,2026-08-19,Completed,Training Center,306.95,3
1367,6,2026-09-07,Completed,Head Office,256.14,1
1368,1,2026-03-03,Completed,Training Center,591.64,5
1368,4,2026-08-08,Completed,Training Center,564.05,2
1368,1,2026-06-18,Completed,Head Office,721.22,2
1368,4,2026-08-15,Completed,Online,234.32,1
1368,6,2026-05-12,Completed,Online,180.8,2
1371,4,2026-06-02,Completed,Online,417.19,3
1371,5,2026-05-29,Completed,Online,242.88,2
1371,2,2025-11-08,Completed,Head Office,967.65,4
1372,5,2026-01-29,Completed,Head Office,394.43,1
1372,2,2025-11-14,Completed,Online,536.54,3
1374,6,2026-04-11,Completed,Online,274.13,2
1374,6,2026-05-15,Completed,Head Office,282.23,1
1377,6,2026-05-02,Completed,Online,453.38,2
1379,5,2025-07-04,Incomplete,Training Center,130.37,2
1379,5,2026-03-17,Incomplete,Online,510.5,2
1379,4,2026-02-09,Completed,Online,101.43,3
1382,2,2025-12-26,Completed,Online,705.1,4
1382,1,2026-04-23,Completed,Head Office,707.45,3
1383,5,2026-03-13,Completed,Online,154.16,3
1383,6,2025-10-06,Completed,Online,250.39,2
1389,3,2025-01-19,Completed,Online,771.45,2
1389,6,2025-08-05,Completed,Online,162.4,2
1389,3,2025-04-06,Completed,Online,608.03,3
1390,4,2026-09-25,Completed,Training Center,312.05,3
1390,5,2025-12-22,Completed,Training Center,174.49,2
1391,5,2025-11-20,Completed,Online,405.36,1
1391,2,2026-06-26,Completed,Training Center,582.9,2
1391,2,2025-12-09,Completed,Online,844.71,2
1391,4,2025-10-09,Completed,Head Office,465.55,2
1391,5,2026-04-26,Completed,Online,166.98,2
1392,6,2026-08-13,Incomplete,Training Center,235.68,2
1392,1,2025-11-16,Completed,Online,587.38,3
1392,1,2026-01-30,Completed,Training Center,650.67,2
1392,6,2026-01-22,Completed,Online,366.37,1
1394,2,2026-06-29,Completed,Head Office,764.77,2
1394,1,2025-12-07,Completed,Head Office,841.23,2
1395,4,2026-09-14,Incomplete,Training Center,190.87,2
1395,4,2026-01-05,Incomplete,Head Office,221.72,3
1396,2,2026-01-25,Completed,Head Office,721.29,3
1396,5,2025-11-13,Completed,Training Center,107.72,2
1396,4,2026-06-25,Completed,Training Center,114.16,2
1397,6,2025-12-15,Completed,Training Center,481.37,2
1397,5,2026-01-14,Incomplete,Head Office,180.35,1
1399,5,2025-10-02,Incomplete,Head Office,477.82,3
1399,5,2026-09-17,Completed,Training Center,555.18,1
1399,2,2026-07-16,Completed,Training Center,778.17,4
1401,3,2025-11-01,Incomplete,Online,500.57,3
1401,2,2025-10-09,Completed,Online,827.57,4
1401,6,2026-05-04,Completed,Training Center,319.18,2
1402,6,2025-10-20,Completed,Head Office,450.78,2
1402,2,2026-06-27,Completed,Head Office,796.89,2
1402,2,2025-11-25,Completed,Head Office,723.54,2
1403,4,2025-11-27,Completed,Head Office,272.92,3
1403,2,2026-04-01,Completed,Training Center,732.76,4
1403,4,2026-04-09,Completed,Online,189.93,1
1405,1,2025-06-21,Completed,Head Office,548.86,3
1405,6,2025-06-09,Completed,Training Center,314.14,2
1407,1,2026-04-17,Completed,Training Center,795.32,5
1407,1,2026-01-03,Incomplete,Online,657.49,3
1408,3,2026-09-16,Completed,Training Center,927.44,5
1408,2,2026-03-17,Incomplete,Online,805.02,2
1408,3,2026-03-11,Completed,Online,535.75,2
1408,2,2026-09-22,Completed,Online,752.09,2
1408,3,2026-05-04,Completed,Training Center,506.39,3
1409,1,2026-09-25,Completed,Online,798.94,5
1409,4,2026-06-17,Completed,Head Office,295.2,3
1411,1,2026-06-03,Completed,Training Center,939.86,2
1411,6,2026-05-22,Completed,Online,495.81,2
1411,6,2026-06-21,Completed,Training Center,169.14,1
1411,1,2026-09-10,Completed,Online,527.61,5
1411,1,2026-09-16,Completed,Online,593.18,3
1411,1,2026-07-14,Completed,Head Office,523.27,3
1412,3,2026-04-02,Completed,Online,717.06,4
1412,2,2026-02-11,Completed,Head Office,879.76,2
1415,4,2026-01-27,Completed,Training Center,467.18,1
1415,1,2025-11-18,Incomplete,Head Office,786.68,5
1417,6,2026-04-08,Completed,Training Center,475.1,1
1417,1,2026-05-28,Completed,Training Center,994.69,3
1419,4,2026-09-05,Completed,Training Center,311.31,3
1419,3,2026-01-06,Completed,Head Office,544.96,2
1419,3,2026-06-09,Completed,Training Center,704.07,5
1420,4,2026-06-14,Completed,Online,339.52,2
1420,1,2025-08-02,Incomplete,Online,965.4,2
1421,5,2026-01-22,Incomplete,Online,427.08,2
1422,1,2026-08-20,Completed,Head Office,322.39,5
1422,3,2026-08-10,Completed,Training Center,838.79,3
1422,1,2026-05-08,Completed,Head Office,370.54,5
1423,3,2026-07-27,Completed,Online,841.27,2
1423,1,2026-07-06,Completed,Online,336.62,2
1423,3,2025-10-12,Completed,Training Center,920.22,2
1424,1,2026-09-07,Completed,Head Office,416.66,4
1424,3,2026-03-06,Incomplete,Online,816.87,5
1424,2,2026-01-01,Incomplete,Training Center,889.59,2
1424,3,2026-08-10,Incomplete,Training Center,500.92,3
1425,5,2026-06-23,Completed,Online,531.39,2
1425,2,2026-09-04,Completed,Head Office,499.84,2
1425,5,2026-05-16,Completed,Head Office,257.21,3
1427,5,2025-10-11,Completed,Head Office,466.53,1
1427,5,2025-10-29,Completed,Training Center,450.75,1
1427,5,2025-12-03,Completed,Training Center,240.95,2
1428,4,2025-12-25,Completed,Training Center,384.06,1
1428,5,2025-12-10,Incomplete,Online,459.63,1
1428,5,2026-05-21,Completed,Training Center,383.95,3
1430,2,2026-05-13,Completed,Head Office,880.45,3
1430,3,2026-04-18,Completed,Training Center,648.81,4
1430,2,2025-10-27,Completed,Head Office,721.84,2
1431,1,2026-05-12,Completed,Online,985.87,2
1431,1,2026-09-22,Completed,Training Center,359.47,4
1433,1,2025-11-08,Completed,Training Center,345.14,4
1433,1,2026-07-17,Incomplete,Training Center,375.54,3
1433,1,2026-03-11,Completed,Online,538.9,5
1434,6,2026-04-05,Completed,Online,277.98,2
1434,1,2025-12-17,Completed,Head Office,851.92,5
1434,1,2026-09-20,Completed,Online,546.78,3
1435,6,2026-03-05,Completed,Training Center,223.53,2
1435,1,2026-08-08,Completed,Head Office,997.01,4
1436,4,2025-12-01,Incomplete,Training Center,581.57,2
1436,2,2026-01-07,Incomplete,Head Office,775.49,2
1436,2,2026-03-26,Completed,Head Office,581.63,2
1438,1,2026-04-14,Completed,Head Office,512.83,4
1438,1,2026-04-03,Incomplete,Online,433.3,3
1439,5,2025-10-26,Completed,Head Office,332.31,1
1439,4,2025-12-10,Completed,Training Center,323.0,3
1440,4,2026-04-17,Completed,Head Office,580.28,1
1440,6,2026-08-18,Completed,Head Office,327.57,1
1441,1,2026-06-19,Completed,Online,543.21,2
1441,1,2026-09-07,Completed,Training Center,320.06,3
1441,1,2026-07-27,Completed,Online,524.18,2
1443,3,2026-05-28,Completed,Head Office,550.98,3
1443,3,2026-08-22,Completed,Training Center,848.0,2
1445,4,2026-08-06,Completed,Online,102.91,1
1445,4,2025-10-05,Completed,Training Center,587.41,1
1445,5,2025-11-28,Incomplete,Online,296.71,1
1446,5,2026-04-06,Incomplete,Online,447.01,2
1446,5,2026-03-17,Completed,Online,227.23,2
1446,5,2025-11-10,Completed,Head Office,550.77,2
1447,1,2026-07-30,Completed,Online,316.35,5
1447,1,2025-10-08,Incomplete,Training Center,950.7,2
1448,1,2026-07-15,Incomplete,Online,431.63,2
1448,6,2026-07-14,Incomplete,Head Office,255.18,2
1448,1,2026-02-15,Completed,Online,536.56,5
1448,1,2026-05-15,Completed,Online,909.64,4
1448,1,2025-12-13,Incomplete,Head Office,556.04,4
1449,1,2026-06-29,Completed,Head Office,452.52,5
1449,1,2025-10-29,Completed,Online,460.76,2
1453,5,2026-09-15,Completed,Online,327.64,1
1453,5,2026-07-25,Incomplete,Training Center,579.9,3
1453,5,2025-10-08,Completed,Training Center,170.45,2
1453,5,2025-10-27,Completed,Head Office,229.44,3
1453,2,2026-09-14,Completed,Head Office,644.38,2
1457,2,2025-01-08,Completed,Training Center,809.62,4
1458,1,2025-02-14,Incomplete,Head Office,817.64,3
1458,1,2025-06-21,Completed,Online,717.04,2
1459,3,2025-10-11,Completed,Head Office,637.76,4
1459,2,2025-01-29,Completed,Online,745.34,3
1460,6,2025-11-14,Completed,Training Center,253.94,1
1460,6,2025-12-25,Completed,Online,348.78,2
1461,4,2026-04-09,Completed,Head Office,417.63,2
1461,6,2025-09-26,Completed,Online,150.53,1
1461,6,2026-07-09,Completed,Online,303.11,2
1464,6,2025-11-21,Completed,Training Center,330.11,2
1464,4,2025-10-18,Completed,Online,592.2,2
1465,6,2026-08-18,Incomplete,Head Office,448.69,1
1465,6,2026-04-28,Incomplete,Online,183.97,1
1465,6,2026-07-29,Completed,Head Office,342.23,2
1465,2,2026-04-18,Completed,Head Office,558.9,4
1466,5,2026-01-26,Completed,Online,507.32,2
1466,5,2026-06-30,Completed,Head Office,135.35,1
1466,5,2025-11-29,Completed,Online,511.52,1
1468,2,2026-01-08,Incomplete,Training Center,975.5,2
1468,1,2025-10-11,Completed,Online,422.37,4
1468,2,2025-10-20,Incomplete,Head Office,995.52,2
1468,2,2025-10-23,Completed,Online,489.28,2
1468,1,2026-05-13,Completed,Head Office,988.96,3
1469,5,2026-07-17,Completed,Head Office,438.02,3
1469,5,2026-01-14,Completed,Online,350.32,2
1469,5,2026-01-28,Completed,Head Office,314.63,2
1469,5,2026-07-16,Incomplete,Training Center,211.96,3
1471,1,2026-02-21,Completed,Head Office,589.55,3
1471,4,2026-07-27,Completed,Head Office,334.3,3
1471,4,2026-09-11,Completed,Online,549.55,3
1471,4,2026-02-26,Incomplete,Training Center,451.51,2
1471,1,2026-04-30,Completed,Head Office,758.1,5
1472,3,2026-09-11,Completed,Online,748.44,2
1472,2,2026-04-26,Completed,Training Center,555.22,2
1474,6,2025-12-26,Completed,Head Office,411.0,2
1474,1,2026-01-24,Incomplete,Training Center,370.36,4
1474,1,2026-05-14,Completed,Head Office,306.47,3
1475,1,2026-05-10,Completed,Online,999.19,5
1475,1,2025-10-27,Completed,Training Center,493.39,2
1475,6,2026-08-17,Completed,Online,269.42,2
1477,5,2026-09-14,Completed,Head Office,256.53,2
1477,5,2026-08-15,Completed,Online,309.48,1
1478,5,2026-03-03,Completed,Online,284.57,1
1478,2,2026-05-18,Completed,Online,890.12,3
1479,5,2026-02-28,Completed,Training Center,274.82,1
1479,5,2026-09-25,Completed,Training Center,329.86,1
1480,1,2025-09-30,Completed,Training Center,755.89,4
1480,4,2026-03-23,Incomplete,Training Center,590.86,2
1480,1,2025-12-23,Completed,Training Center,707.89,5
1481,4,2026-04-13,Incomplete,Head Office,508.43,1
1481,4,2025-11-20,Completed,Online,252.03,1
1481,4,2026-02-14,Completed,Training Center,479.93,1
1481,4,2026-02-11,Completed,Head Office,427.21,2
1482,6,2026-03-19,Completed,Head Office,495.34,1
1482,6,2026-08-07,Completed,Online,399.0,2
1483,1,2025-11-11,Completed,Training Center,314.94,2
1483,6,2026-08-07,Completed,Training Center,466.55,1
1484,6,2025-11-26,Completed,Online,319.55,2
1484,5,2026-07-06,Incomplete,Training Center,213.09,2
1484,5,2026-07-25,Completed,Head Office,152.3,2
1485,3,2026-02-23,Completed,Training Center,864.47,4
1485,3,2025-12-09,Completed,Head Office,896.65,4
1485,1,2025-12-11,Completed,Head Office,478.17,3
1486,5,2026-06-09,Completed,Online,480.15,1
1486,4,2026-04-22,Completed,Head Office,237.92,3
1486,4,2025-12-02,Completed,Training Center,356.27,3
1487,4,2025-03-20,Completed,Head Office,470.69,2
1487,4,2025-03-12,Completed,Training Center,209.07,2
1487,2,2025-03-15,Completed,Head Office,990.33,3
1487,5,2025-05-01,Completed,Head Office,374.56,1
1489,4,2025-08-24,Completed,Training Center,460.59,2
1489,2,2026-01-03,Completed,Online,503.26,4
1492,5,2026-01-04,Completed,Head Office,496.96,3
1492,5,2026-01-07,Completed,Online,239.37,1
1492,5,2026-08-29,Completed,Training Center,160.37,1
1494,6,2025-07-22,Completed,Training Center,382.35,1
1494,4,2025-06-18,Completed,Training Center,130.74,3
1495,5,2026-03-20,Completed,Head Office,137.46,1
1495,5,2026-07-16,Completed,Online,504.35,2
1496,6,2026-08-20,Completed,Head Office,458.55,1
1496,6,2026-01-31,Incomplete,Training Center,324.89,2
1497,2,2026-01-28,Incomplete,Training Center,584.03,3
1497,5,2026-08-12,Completed,Training Center,214.72,1
1497,4,2026-05-11,Incomplete,Training Center,143.07,3
1499,4,2025-11-15,Completed,Online,107.18,1
1499,4,2026-06-28,Completed,Head Office,588.6,2
1499,6,2025-10-28,Completed,Training Center,465.6,2
1501,6,2025-10-15,Completed,Online,202.56,2
1501,4,2026-03-05,Completed,Training Center,141.61,1
1502,1,2026-03-12,Completed,Training Center,309.36,5
1502,6,2026-02-21,Completed,Head Office,403.74,1
1502,6,2026-09-25,Completed,Head Office,397.78,2
1502,1,2026-08-08,Completed,Training Center,561.09,4
1502,1,2026-01-24,Completed,Online,531.93,4
1503,5,2026-06-26,Completed,Training Center,412.74,1
1503,2,2025-11-04,Completed,Training Center,913.2,2
1503,5,2025-10-03,Completed,Online,430.21,3
1503,2,2026-02-03,Completed,Head Office,773.54,4
1504,6,2025-12-19,Completed,Head Office,391.04,1
1504,1,2026-05-06,Completed,Online,679.28,3
1506,1,2026-01-22,Completed,Training Center,410.74,3
1506,1,2025-10-03,Completed,Training Center,986.52,3
1507,4,2026-02-09,Completed,Training Center,315.49,3
1507,5,2026-02-05,Completed,Training Center,278.55,2
1507,4,2026-08-31,Completed,Training Center,582.19,3
1507,4,2026-01-11,Completed,Head Office,143.87,2
1507,4,2025-10-10,Completed,Online,413.33,1
1509,1,2026-03-04,Incomplete,Training Center,657.68,2
1509,6,2025-12-11,Completed,Training Center,376.9,1
1509,1,2026-03-25,Incomplete,Training Center,378.39,5
1513,1,2026-09-10,Incomplete,Online,871.59,5
1513,4,2026-02-14,Completed,Training Center,404.95,1
1513,1,2026-05-21,Completed,Online,857.04,5
1514,6,2026-09-09,Completed,Head Office,205.48,2
1514,3,2026-06-27,Completed,Online,934.11,5
1515,5,2026-07-22,Completed,Head Office,567.86,3
